time,pitch,roll,co2
2022/12/23 03:13:32,0.254,1.525,0
2022/12/23 03:13:33,-0.051,1.767,0
2022/12/23 03:13:34,0.252,2.185,0
2022/12/23 03:13:35,-0.153,2.433,0
2022/12/23 03:13:37,-0.411,2.038,0
2022/12/23 03:13:38,-0.104,1.603,23
2022/12/23 03:13:39,0.101,1.512,20
2022/12/23 03:13:40,0.103,2.364,21
2022/12/23 03:13:41,0.41,2.503,4
2022/12/23 03:13:43,-0.306,1.343,0
2022/12/23 03:13:44,-1.416,1.207,0
2022/12/23 03:13:45,-0.052,2.167,0
2022/12/23 03:13:46,0.616,1.201,0
2022/12/23 03:13:48,-0.204,1.734,0
2022/12/23 03:13:49,0.513,1.503,0
2022/12/23 03:13:50,-0.302,1.993,0
2022/12/23 03:13:51,0.15,1.876,4
2022/12/23 03:13:52,0,1.629,5
2022/12/23 03:13:54,0.884,2.282,1
2022/12/23 03:13:55,0.051,1.415,16
2022/12/23 03:13:56,-0.571,1.734,2
2022/12/23 03:13:57,-0.454,1.914,3
2022/12/23 03:13:58,0.253,1.881,9
2022/12/23 03:14:00,-0.501,1.053,14
2022/12/23 03:14:01,0.309,1.404,10
2022/12/23 03:14:02,-0.052,1.304,5
2022/12/23 03:14:03,-0.204,1.809,4
2022/12/23 03:14:05,0.102,1.099,16
2022/12/23 03:14:06,-0.467,1.683,12
2022/12/23 03:14:07,-0.05,1.608,9
2022/12/23 03:14:08,-0.156,1.516,10
2022/12/23 03:14:09,0.769,1.559,11
2022/12/23 03:14:11,0.101,1.454,2
2022/12/23 03:14:12,-0.408,1.577,0
2022/12/23 03:14:13,0.607,2.057,4
2022/12/23 03:14:14,0.102,2.231,5
2022/12/23 03:14:16,0.562,2.241,2
2022/12/23 03:14:17,0.701,1.571,1
2022/12/23 03:14:18,0.153,1.783,12
2022/12/23 03:14:19,-0.103,1.213,3
2022/12/23 03:14:21,-0.462,1.311,4
2022/12/23 03:14:22,-0.152,2.164,9
2022/12/23 03:14:23,-0.203,1.601,2
2022/12/23 03:14:24,0.408,1.047,0
2022/12/23 03:14:25,0.051,1.79,0
2022/12/23 03:14:26,-0.102,1.829,9
2022/12/23 03:14:28,0.153,1.9,19
2022/12/23 03:14:29,0.565,0.582,41
2022/12/23 03:14:30,0.307,2.152,32
2022/12/23 03:14:31,0.821,1.473,26
2022/12/23 03:14:33,0.31,1.622,15
2022/12/23 03:14:34,0,1.667,10
2022/12/23 03:14:35,1.196,1.598,8
2022/12/23 03:14:36,0.257,1.105,9
2022/12/23 03:14:37,-0.454,1.307,6
2022/12/23 03:14:39,-0.206,2.038,5
2022/12/23 03:14:40,0.101,1.973,7
2022/12/23 03:14:41,0.207,1.822,8
2022/12/23 03:14:42,0.258,1.829,0
2022/12/23 03:14:44,0.203,1.991,6
2022/12/23 03:14:45,-0.102,1.888,8
2022/12/23 03:14:46,0.418,1.922,0
2022/12/23 03:14:47,-0.509,2.187,2
2022/12/23 03:14:49,-0.101,1.944,0
2022/12/23 03:14:50,0.202,1.455,5
2022/12/23 03:14:51,-0.051,1.662,0
2022/12/23 03:14:52,0.155,1.198,7
2022/12/23 03:14:53,0.051,1.841,9
2022/12/23 03:14:55,-0.204,1.471,12
2022/12/23 03:14:56,-0.051,2.282,10
2022/12/23 03:14:57,0.051,1.243,11
2022/12/23 03:14:58,0.461,1.66,1
2022/12/23 03:14:59,-0.352,1.103,1
2022/12/23 03:15:01,-0.251,1.824,13
2022/12/23 03:15:02,-0.512,2.214,6
2022/12/23 03:15:03,0.965,1.737,3
2022/12/23 03:15:04,0.513,1.715,11
2022/12/23 03:15:05,0.718,1.617,0
2022/12/23 03:15:07,0.303,1.631,1
2022/12/23 03:15:08,0.151,1.866,10
2022/12/23 03:15:09,0.312,1.739,11
2022/12/23 03:15:11,0.304,1.202,12
2022/12/23 03:15:12,0.456,1.77,9
2022/12/23 03:15:13,-0.154,1.406,8
2022/12/23 03:15:14,0.41,1.801,8
2022/12/23 03:15:15,-0.151,1.192,6
2022/12/23 03:15:16,0.923,1.671,8
2022/12/23 03:15:18,0,1.648,5
2022/12/23 03:15:19,0.57,1.663,19
2022/12/23 03:15:20,0.1,2.053,12
2022/12/23 03:15:21,0.203,1.571,13
2022/12/23 03:15:23,0.255,1.934,13
2022/12/23 03:15:24,-0.101,1.832,11
2022/12/23 03:15:25,-0.05,1.934,7
2022/12/23 03:15:26,0.202,1.742,26
2022/12/23 03:15:27,-0.254,1.572,76
2022/12/23 03:15:29,0.51,1.619,84
2022/12/23 03:15:30,-0.153,1.761,78
2022/12/23 03:15:31,-0.153,1.793,67
2022/12/23 03:15:32,0.465,1.626,38
2022/12/23 03:15:34,0.308,2.154,33
2022/12/23 03:15:35,0.401,1.423,29
2022/12/23 03:15:36,0.26,2.224,19
2022/12/23 03:15:37,-0.051,1.853,9
2022/12/23 03:15:38,0.102,1.257,10
2022/12/23 03:15:40,-0.051,1.844,4
2022/12/23 03:15:41,-0.511,1.103,11
2022/12/23 03:15:42,-0.355,1.767,12
2022/12/23 03:15:43,-0.405,1.88,8
2022/12/23 03:15:45,0.155,2.156,11
2022/12/23 03:15:46,0,2.425,8
2022/12/23 03:15:47,0.103,1.466,11
2022/12/23 03:15:48,0.152,1.674,16
2022/12/23 03:15:49,1.015,1.587,19
2022/12/23 03:15:51,-0.051,2.107,12
2022/12/23 03:15:52,0.051,2.142,12
2022/12/23 03:15:53,0.308,1.632,14
2022/12/23 03:15:54,0.924,2.029,7
2022/12/23 03:15:56,0.568,1.836,12
2022/12/23 03:15:57,0.3,2.183,42
2022/12/23 03:15:58,0.808,1.721,67
2022/12/23 03:15:59,0.772,1.683,64
2022/12/23 03:16:00,-0.504,1.677,37
2022/12/23 03:16:02,0.56,1.995,27
2022/12/23 03:16:03,-0.155,1.881,18
2022/12/23 03:16:04,0.304,1.192,9
2022/12/23 03:16:05,0.051,1.682,8
2022/12/23 03:16:06,-0.205,2.241,10
2022/12/23 03:16:08,0.416,2.291,3
2022/12/23 03:16:09,0.36,1.358,13
2022/12/23 03:16:10,0.566,2.098,66
2022/12/23 03:16:11,0.152,1.364,136
2022/12/23 03:16:13,-0.201,1.477,164
2022/12/23 03:16:14,0.102,1.977,168
2022/12/23 03:16:15,-0.256,1.523,141
2022/12/23 03:16:16,0.568,2.094,119
2022/12/23 03:16:18,0.761,1.68,94
2022/12/23 03:16:19,0.252,0.946,71
2022/12/23 03:16:20,-0.204,1.584,50
2022/12/23 03:16:21,0.309,1.416,36
2022/12/23 03:16:22,0.9150001,1.669,17
2022/12/23 03:16:24,0.364,1.669,6
2022/12/23 03:16:25,-0.761,2.1,12
2022/12/23 03:16:26,0.101,1.35,10
2022/12/23 03:16:27,-0.311,2.177,13
2022/12/23 03:16:28,0.527,1.787,11
2022/12/23 03:16:30,0.722,1.759,7
2022/12/23 03:16:31,0,2.017,0
2022/12/23 03:16:32,24.918,4.548,10
2022/12/23 03:16:34,0.666,1.358,9
2022/12/23 03:16:35,-13.099,-8.774,15
2022/12/23 03:16:36,-7.626,6.577,55
2022/12/23 03:16:37,-7.479,7.683,86
2022/12/23 03:16:39,-7.081,8.528,94
2022/12/23 03:16:40,-6.691,8.575,85
2022/12/23 03:16:41,10.533,2.3,69
2022/12/23 03:16:42,-5.861,8.725,44
2022/12/23 03:16:43,-5.63,8.481,32
2022/12/23 03:16:45,-5.038,9.409,20
2022/12/23 03:16:46,-5.141,9.933,16
2022/12/23 03:16:47,4.119,5.973,15
2022/12/23 03:16:48,-5.773,9.833,10
2022/12/23 03:16:50,-5.915,10.539,6
2022/12/23 03:16:51,-5.772,10.483,7
2022/12/23 03:16:52,-5.702,9.941,0
2022/12/23 03:16:53,8.586,6.388,4
2022/12/23 03:16:54,-4.553,10.493,0
2022/12/23 03:16:56,-5.711,10.934,0
2022/12/23 03:16:57,-5.493,10.873,7
2022/12/23 03:16:58,-5.146,11.187,4
2022/12/23 03:17:00,-5.292,11.534,6
2022/12/23 03:17:01,-4.785,11.394,3
2022/12/23 03:17:02,8.384,5.421,10
2022/12/23 03:17:03,-5.354,10.34,0
2022/12/23 03:17:04,-5.499,11.198,8
2022/12/23 03:17:06,-5.31,11.272,15
2022/12/23 03:17:07,-5.123,11.19,10
2022/12/23 03:17:08,7.931,2.05,3
2022/12/23 03:17:09,-4.771,11.819,17
2022/12/23 03:17:11,-0.634,13.831,25
2022/12/23 03:17:12,6.302,8.926,33
2022/12/23 03:17:13,13.945,27.99,34
2022/12/23 03:17:15,-5.15,54.065,43
2022/12/23 03:17:15,3.109,42.586,32
2022/12/23 03:17:17,3.534,42.062,47
2022/12/23 03:17:18,3.088,41.375,44
2022/12/23 03:17:19,2.776,41.219,95
2022/12/23 03:17:20,-7.835,34.32,98
2022/12/23 03:17:22,3.404,41.621,84
2022/12/23 03:17:23,7.392,36.514,100
2022/12/23 03:17:24,2.915,41.43,109
2022/12/23 03:17:25,3.048,41.721,92
2022/12/23 03:17:27,3.538,41.71,65
2022/12/23 03:17:28,2.98,40.242,45
2022/12/23 03:17:29,-16.879,31.284,111
2022/12/23 03:17:30,2.999,40.607,213
2022/12/23 03:17:32,3.362,40.376,177
2022/12/23 03:17:33,3.353,40.388,142
2022/12/23 03:17:34,2.618,39.593,132
2022/12/23 03:17:36,-6.172,21.626,89
2022/12/23 03:17:36,2.788,40.689,78
2022/12/23 03:17:38,3.44,41.296,101
2022/12/23 03:17:39,2.705,39.13,88
2022/12/23 03:17:40,2.785,38.848,107
2022/12/23 03:17:42,4.065,44.029,121
2022/12/23 03:17:43,3.593,40.093,87
2022/12/23 03:17:44,8.103,44.36,66
2022/12/23 03:17:45,3.167,39.902,41
2022/12/23 03:17:46,3.188,39.742,22
2022/12/23 03:17:48,3.527,40.37,48
2022/12/23 03:17:49,3.355,40.001,45
2022/12/23 03:17:50,13.264,32.038,40
2022/12/23 03:17:51,2.732,40.212,20
2022/12/23 03:17:53,3.029,39.254,2
2022/12/23 03:17:54,2.947,39.643,12
2022/12/23 03:17:55,3.144,39.619,8
2022/12/23 03:17:56,19.983,21.434,9
2022/12/23 03:17:58,3.089,39.89,11
2022/12/23 03:17:59,3.176,39.509,7
2022/12/23 03:18:00,3.748,39.825,0
2022/12/23 03:18:01,3.019,39.825,33
2022/12/23 03:18:03,3.205,40.23,46
2022/12/23 03:18:04,3.264,39.158,39
2022/12/23 03:18:05,-17.909,27.793,21
2022/12/23 03:18:06,3.375,39.675,14
2022/12/23 03:18:08,3.199,38.874,20
2022/12/23 03:18:09,2.917,39.78,23
2022/12/23 03:18:10,3.06,39.247,14
2022/12/23 03:18:11,-13.384,39.122,6
2022/12/23 03:18:13,-3.789,13.833,0
2022/12/23 03:18:14,-2.514,13.243,0
2022/12/23 03:18:15,-5.02,15.476,0
2022/12/23 03:18:16,-14.729,14.262,3
2022/12/23 03:18:18,-15.188,14.192,0
2022/12/23 03:18:19,-11.959,16.822,1
2022/12/23 03:18:20,-8.345,17.8,6
2022/12/23 03:18:21,-8.846,17.824,0
2022/12/23 03:18:22,-13.938,22.594,6
2022/12/23 03:18:24,1.571,31.907,2
2022/12/23 03:18:25,12.222,27.163,15
2022/12/23 03:18:26,22.203,39.246,5
2022/12/23 03:18:27,5.813,27.592,14
2022/12/23 03:18:29,5.031,30.337,9
2022/12/23 03:18:30,2.825,29.181,7
2022/12/23 03:18:31,5.877,30.214,20
2022/12/23 03:18:32,1.846,20.094,18
2022/12/23 03:18:33,4.869,28.185,81
2022/12/23 03:18:35,4.793,28.634,99
2022/12/23 03:18:36,5.216,28.614,92
2022/12/23 03:18:37,4.651,28.232,86
2022/12/23 03:18:38,4.684,27.229,66
2022/12/23 03:18:40,4.487,28.215,55
2022/12/23 03:18:41,8.299,24.631,36
2022/12/23 03:18:42,4.976,28.157,20
2022/12/23 03:18:44,4.77,27.558,15
2022/12/23 03:18:45,5.033,28.917,10
2022/12/23 03:18:46,5.279,28.257,7
2022/12/23 03:18:47,3.788,28.844,5
2022/12/23 03:18:48,4.699,28.078,1
2022/12/23 03:18:50,5.107,28.35,0
2022/12/23 03:18:51,4.532,28.301,0
2022/12/23 03:18:52,4.887,27.781,0
2022/12/23 03:18:53,20.588,14.823,0
2022/12/23 03:18:54,4.684,28.16,0
2022/12/23 03:18:56,4.76,28.311,0
2022/12/23 03:18:57,4.748,27.835,0
2022/12/23 03:18:58,4.872,28.872,0
2022/12/23 03:18:59,-14.377,24.09,0
2022/12/23 03:19:01,4.875,28.372,0
2022/12/23 03:19:02,4.537,28.576,0
2022/12/23 03:19:03,4.593,27.481,0
2022/12/23 03:19:04,4.393,28.265,0
2022/12/23 03:19:05,4.408,28.264,0
2022/12/23 03:19:07,5.223,28.215,0
2022/12/23 03:19:08,10.737,25.222,0
2022/12/23 03:19:09,5.282,28.234,0
2022/12/23 03:19:10,5.086,28.192,0
2022/12/23 03:19:12,5.365,27.852,0
2022/12/23 03:19:13,4.898,27.979,0
2022/12/23 03:19:14,4.882,24.284,0
2022/12/23 03:19:15,4.963,28.327,0
2022/12/23 03:19:17,5.926,28.661,0
2022/12/23 03:19:18,5.04,28.363,0
2022/12/23 03:19:19,5.384,27.488,0
2022/12/23 03:19:20,5.338,27.549,0
2022/12/23 03:19:22,5.869,19.021,23
2022/12/23 03:19:23,-13.637,18.954,36
2022/12/23 03:19:24,-0.715,1.863,21
2022/12/23 03:19:25,-0.205,1.296,9
2022/12/23 03:19:26,-0.154,2.189,0
2022/12/23 03:19:28,-0.551,1.149,0
2022/12/23 03:19:29,0.153,1.674,0
2022/12/23 03:19:30,-0.151,0.893,0
2022/12/23 03:19:31,0.465,1.088,0
2022/12/23 03:19:33,0.052,2.086,0
2022/12/23 03:19:34,0.051,1.685,0
2022/12/23 03:19:35,0.362,2.386,0
2022/12/23 03:19:36,0.206,1.111,0
2022/12/23 03:19:37,-0.463,1.568,0
2022/12/23 03:19:39,0.512,1.78,0
2022/12/23 03:19:40,-0.513,1.607,0
2022/12/23 03:19:41,0.154,2.047,0
2022/12/23 03:19:42,0,0.622,0
2022/12/23 03:19:44,0.361,1.948,0
2022/12/23 03:19:45,0.251,1.561,0
2022/12/23 03:19:46,-0.357,0.877,0
2022/12/23 03:19:47,0.205,1.579,0
2022/12/23 03:19:48,-0.307,1.105,0
2022/12/23 03:19:50,-0.153,1.188,0
2022/12/23 03:19:51,-1.067,1.493,0
2022/12/23 03:19:52,0.204,1.557,0
2022/12/23 03:19:53,-0.504,0.362,0
2022/12/23 03:19:54,0.102,1.261,0
2022/12/23 03:19:56,-0.557,1.053,0
2022/12/23 03:19:57,0.254,1.044,0
2022/12/23 03:19:58,-0.15,1.461,0
2022/12/23 03:19:59,-0.155,1.566,0
2022/12/23 03:20:01,-0.103,1.401,0
2022/12/23 03:20:02,-0.153,1.258,0
2022/12/23 03:20:03,-0.103,2.062,0
2022/12/23 03:20:04,-0.051,1.467,0
2022/12/23 03:20:05,0,1.352,0
2022/12/23 03:20:07,0.257,1.304,0
2022/12/23 03:20:08,0.774,1.747,0
2022/12/23 03:20:09,0.256,1.824,0
2022/12/23 03:20:10,0.101,2.377,0
2022/12/23 03:20:12,-0.102,1.045,0
2022/12/23 03:20:13,0.101,0.527,0
2022/12/23 03:20:14,0.303,1.316,55
2022/12/23 03:20:15,1.087,1.463,99
2022/12/23 03:20:17,0.153,1.368,92
2022/12/23 03:20:18,-0.207,1.659,95
2022/12/23 03:20:19,0.151,1.249,85
2022/12/23 03:20:20,0.462,2.245,79
2022/12/23 03:20:22,-0.052,1.283,59
2022/12/23 03:20:23,0.414,1.044,45
2022/12/23 03:20:24,0.681,0.947,50
2022/12/23 03:20:25,0.357,1.514,68
2022/12/23 03:20:26,0.209,1.932,76
2022/12/23 03:20:28,-0.405,1.808,73
2022/12/23 03:20:29,0,1.873,65
2022/12/23 03:20:30,0,1.619,47
2022/12/23 03:20:31,-0.409,1.524,28
2022/12/23 03:20:33,0.402,2.088,20
2022/12/23 03:20:34,-0.207,0.991,9
2022/12/23 03:20:35,-0.153,2.138,5
2022/12/23 03:20:37,0.153,2.133,0
2022/12/23 03:20:38,0,1.88,0
2022/12/23 03:20:39,-0.714,1.291,0
2022/12/23 03:20:40,0.309,1.189,0
2022/12/23 03:20:41,0.31,0.838,5
2022/12/23 03:20:43,-0.457,1.554,44
2022/12/23 03:20:44,0.566,1.571,65
2022/12/23 03:20:45,0.773,1.452,55
2022/12/23 03:20:46,0.103,1.363,61
2022/12/23 03:20:47,-0.255,1.753,48
2022/12/23 03:20:49,-0.051,1.252,19
2022/12/23 03:20:50,0.203,1.415,21
2022/12/23 03:20:51,0.102,1.631,11
2022/12/23 03:20:52,-0.361,1.584,5
2022/12/23 03:20:54,0.31,1.723,0
2022/12/23 03:20:55,-0.051,1.364,0
2022/12/23 03:20:56,0.411,1.044,0
2022/12/23 03:20:57,-0.408,1.516,0
2022/12/23 03:20:59,0.051,1.885,0
2022/12/23 03:21:00,0.101,1.331,0
2022/12/23 03:21:01,0.205,1.669,0
2022/12/23 03:21:02,0.307,1.966,0
2022/12/23 03:21:04,-0.252,1.454,0
2022/12/23 03:21:05,0.459,1.575,0
2022/12/23 03:21:06,0.257,1.415,0
2022/12/23 03:21:07,-0.453,1.338,0
2022/12/23 03:21:08,0.617,0.83,0
2022/12/23 03:21:10,0.574,1.419,70
2022/12/23 03:21:11,0.204,1.033,151
2022/12/23 03:21:12,-0.101,0.833,189
2022/12/23 03:21:13,-0.203,1.692,160
2022/12/23 03:21:14,0.306,1.873,122
2022/12/23 03:21:16,-0.151,1.412,84
2022/12/23 03:21:17,-0.208,2.201,53
2022/12/23 03:21:18,-0.256,1.462,32
2022/12/23 03:21:19,-0.854,2.075,17
2022/12/23 03:21:21,0.103,1.339,2
2022/12/23 03:21:22,0.053,1.739,0
2022/12/23 03:21:23,-0.203,1.544,0
2022/12/23 03:21:24,-0.409,1.625,7
2022/12/23 03:21:26,0.465,1.309,8
2022/12/23 03:21:27,0,1.565,53
2022/12/23 03:21:28,0.47,2.119,140
2022/12/23 03:21:29,-0.313,1.104,160
2022/12/23 03:21:31,-0.518,1.031,144
2022/12/23 03:21:32,0,1.904,121
2022/12/23 03:21:33,0.205,2.086,82
2022/12/23 03:21:34,-0.561,0.616,54
2022/12/23 03:21:35,-0.051,0.678,20
2022/12/23 03:21:37,-0.77,1.671,1
2022/12/23 03:21:38,0.519,1.873,2
2022/12/23 03:21:39,0,1.631,0
2022/12/23 03:21:40,0.407,1.461,0
2022/12/23 03:21:42,0.151,0.771,25
2022/12/23 03:21:43,-0.104,2.047,41
2022/12/23 03:21:44,-0.151,1.445,22
2022/12/23 03:21:45,-0.462,1.694,21
2022/12/23 03:21:47,0.61,1.149,5
2022/12/23 03:21:48,0.667,1.164,0
2022/12/23 03:21:49,0.052,1.59,7
2022/12/23 03:21:50,-0.052,1.11,8
2022/12/23 03:21:51,0.053,2.115,0
2022/12/23 03:21:53,-0.456,1.142,2
2022/12/23 03:21:54,0.512,2.316,0
2022/12/23 03:21:55,0.523,1.679,0
2022/12/23 03:21:56,0.46,1.52,0
2022/12/23 03:21:58,0.153,1.467,0
2022/12/23 03:21:59,0.051,1.725,0
2022/12/23 03:22:00,-0.258,1.517,0
2022/12/23 03:22:01,-0.258,0.8389999,0
2022/12/23 03:22:02,-0.453,1.854,0
2022/12/23 03:22:04,0.101,1.97,0
2022/12/23 03:22:05,0.712,1.68,0
2022/12/23 03:22:07,0.46,1.404,0
2022/12/23 03:22:07,0.513,1.986,0
2022/12/23 03:22:09,-0.255,1.854,0
2022/12/23 03:22:10,-0.051,1.369,0
2022/12/23 03:22:11,-0.257,1.428,0
2022/12/23 03:22:12,0.714,1.043,0
2022/12/23 03:22:13,-0.257,1.147,0
2022/12/23 03:22:15,0.156,2.042,0
2022/12/23 03:22:16,-0.663,1.442,0
2022/12/23 03:22:17,0.359,1.201,0
2022/12/23 03:22:18,-0.72,1.921,0
2022/12/23 03:22:20,-0.102,0.899,0
2022/12/23 03:22:21,-0.26,1.711,0
2022/12/23 03:22:22,0.052,1.75,0
2022/12/23 03:22:23,0.772,2.167,0
2022/12/23 03:22:25,-0.051,2.483,0
2022/12/23 03:22:26,0.051,1.099,0
2022/12/23 03:22:27,-0.051,0.891,0
2022/12/23 03:22:28,0.874,1.578,0
2022/12/23 03:22:29,-0.46,1.613,0
2022/12/23 03:22:31,-0.554,1.102,0
2022/12/23 03:22:32,0.971,1.78,0
2022/12/23 03:22:33,0.203,1.734,0
2022/12/23 03:22:34,0.309,1.152,0
2022/12/23 03:22:35,0.616,2.086,0
2022/12/23 03:22:37,-0.05,1.097,0
2022/12/23 03:22:38,0.357,0.873,0
2022/12/23 03:22:39,-0.051,1.826,0
2022/12/23 03:22:40,0.62,1.036,0
2022/12/23 03:22:42,0.414,1.734,0
2022/12/23 03:22:43,-0.154,1.632,0
2022/12/23 03:22:44,-0.204,2.247,0
2022/12/23 03:22:45,-0.256,1.424,0
2022/12/23 03:22:46,-0.306,1.718,0
2022/12/23 03:22:48,0.102,1.307,0
2022/12/23 03:22:49,-0.05,1.89,0
2022/12/23 03:22:50,0.202,1.033,0
2022/12/23 03:22:51,-0.052,1.601,0
2022/12/23 03:22:53,-0.363,0.625,0
2022/12/23 03:22:54,-0.458,0.793,0
2022/12/23 03:22:55,0.676,1.347,0
2022/12/23 03:22:56,0,1.607,0
2022/12/23 03:22:58,-0.665,1.45,0
2022/12/23 03:22:59,-0.256,1.307,0
2022/12/23 03:23:00,-0.665,1.65,0
2022/12/23 03:23:01,0.103,1.363,0
2022/12/23 03:23:02,0.052,1.8,0
2022/12/23 03:23:04,0.206,1.502,12
2022/12/23 03:23:05,-0.103,1.572,16
2022/12/23 03:23:06,0,1.691,18
2022/12/23 03:23:07,0.522,1.452,22
2022/12/23 03:23:08,0.515,2.012,11
2022/12/23 03:23:10,0,0.9929999,10
2022/12/23 03:23:11,-0.201,1.679,10
2022/12/23 03:23:12,-0.256,1.205,7
2022/12/23 03:23:13,-0.156,1.427,12
2022/12/23 03:23:15,0.833,0.735,20
2022/12/23 03:23:16,-0.155,1.788,59
2022/12/23 03:23:17,0.051,1.462,96
2022/12/23 03:23:18,0.414,1.106,111
2022/12/23 03:23:20,-0.511,1.211,122
2022/12/23 03:23:21,0.508,2.023,126
2022/12/23 03:23:22,0.513,1.989,123
2022/12/23 03:23:23,-0.102,1.606,107
2022/12/23 03:23:25,-0.358,1.304,80
2022/12/23 03:23:26,0.103,1.554,61
2022/12/23 03:23:27,0,1.64,53
2022/12/23 03:23:28,0.102,1.944,36
2022/12/23 03:23:30,-0.051,1.47,48
2022/12/23 03:23:31,0.101,0.894,82
2022/12/23 03:23:32,-0.563,1.05,84
2022/12/23 03:23:33,0.152,1.404,68
2022/12/23 03:23:34,-0.152,1.623,44
2022/12/23 03:23:36,-0.05,1.47,27
2022/12/23 03:23:37,0.154,1.517,21
2022/12/23 03:23:38,0.52,2.187,8
2022/12/23 03:23:39,0,1.1,11
2022/12/23 03:23:41,0.052,1.257,10
2022/12/23 03:23:42,0.051,1.333,0
2022/12/23 03:23:43,-0.051,1.656,9
2022/12/23 03:23:44,-0.051,1.521,0
2022/12/23 03:23:46,0.672,1.663,0
2022/12/23 03:23:47,0.257,2.39,0
2022/12/23 03:23:48,-0.206,1.731,7
2022/12/23 03:23:49,0.83,1.406,53
2022/12/23 03:23:50,0,1.538,82
2022/12/23 03:23:52,0.206,1.049,86
2022/12/23 03:23:53,-0.57,1.538,67
2022/12/23 03:23:54,0.102,0.943,44
2022/12/23 03:23:55,0.154,1.405,32
2022/12/23 03:23:57,0,1.353,22
2022/12/23 03:23:58,0.702,1.321,9
2022/12/23 03:23:59,-0.405,0.104,0
2022/12/23 03:24:00,-0.512,1.726,0
2022/12/23 03:24:02,-0.206,1.054,31
2022/12/23 03:24:03,0.721,1.364,64
2022/12/23 03:24:04,0.357,1.552,95
2022/12/23 03:24:05,-0.261,1.61,109
2022/12/23 03:24:07,-0.253,0.9969999,98
2022/12/23 03:24:08,0.521,1.115,128
2022/12/23 03:24:09,-0.104,1.663,154
2022/12/23 03:24:10,0.557,1.111,131
2022/12/23 03:24:12,0,0.9929999,144
2022/12/23 03:24:13,-0.051,1.352,125
2022/12/23 03:24:14,0.509,1.056,129
2022/12/23 03:24:15,-0.414,1.213,121
2022/12/23 03:24:16,0.204,1.355,92
2022/12/23 03:24:18,0.8349999,1.27,76
2022/12/23 03:24:19,-0.725,1.471,96
2022/12/23 03:24:20,-0.506,1.892,84
2022/12/23 03:24:22,0.102,1.463,80
2022/12/23 03:24:23,-0.709,0.9309999,79
2022/12/23 03:24:24,-0.359,1.926,88
2022/12/23 03:24:25,-0.103,1.1,123
2022/12/23 03:24:26,0.305,1.293,139
2022/12/23 03:24:28,-0.305,1.923,125
2022/12/23 03:24:29,-0.102,0.777,105
2022/12/23 03:24:30,0.309,1.521,75
2022/12/23 03:24:31,-0.156,1.506,51
2022/12/23 03:24:33,0.306,1.672,43
2022/12/23 03:24:34,0.203,1.986,25
2022/12/23 03:24:35,-0.154,0.99,12
2022/12/23 03:24:36,0.305,1.238,43
2022/12/23 03:24:37,-0.253,1.108,45
2022/12/23 03:24:39,0.623,0.57,30
2022/12/23 03:24:40,0.104,1.53,21
2022/12/23 03:24:41,0.617,1.843,22
2022/12/23 03:24:42,-0.304,1.264,0
2022/12/23 03:24:44,0.72,1.613,41
2022/12/23 03:24:45,0.304,2.476,77
2022/12/23 03:24:46,0.367,1.736,82
2022/12/23 03:24:47,-0.713,1.306,96
2022/12/23 03:24:49,0.46,1.147,106
2022/12/23 03:24:50,-0.361,1.105,85
2022/12/23 03:24:51,0.462,1.717,74
2022/12/23 03:24:52,-0.154,1.913,66
2022/12/23 03:24:53,0.154,1.505,55
2022/12/23 03:24:55,-0.103,1.452,38
2022/12/23 03:24:56,0.554,1.632,10
2022/12/23 03:24:57,0.051,1.112,3
2022/12/23 03:24:58,-0.406,1.048,0
2022/12/23 03:25:00,0.304,1.51,0
2022/12/23 03:25:01,-0.508,0.981,0
2022/12/23 03:25:02,0.776,1.427,0
2022/12/23 03:25:03,0.304,1.566,0
2022/12/23 03:25:05,0.154,1.455,0
2022/12/23 03:25:06,-0.256,1.559,24
2022/12/23 03:25:07,-0.308,1.606,30
2022/12/23 03:25:08,0.459,1.449,46
2022/12/23 03:25:09,-0.308,1.083,58
2022/12/23 03:25:11,-1.106,1.876,59
2022/12/23 03:25:12,-0.103,1.365,35
2022/12/23 03:25:13,0.618,1.465,21
2022/12/23 03:25:14,-0.102,1.291,2
2022/12/23 03:25:16,0.667,1.332,0
2022/12/23 03:25:17,-0.103,1.146,0
2022/12/23 03:25:18,0.355,1.419,0
2022/12/23 03:25:19,0.8780001,1.79,0
2022/12/23 03:25:21,0.156,1.593,0
2022/12/23 03:25:22,-0.259,2.01,0
2022/12/23 03:25:23,0.314,2.36,13
2022/12/23 03:25:24,0.205,1.935,18
2022/12/23 03:25:25,-0.552,1.314,19
2022/12/23 03:25:27,-0.15,1.054,1
2022/12/23 03:25:28,0.203,1.632,0
2022/12/23 03:25:29,0.258,2.761,0
2022/12/23 03:25:30,-0.715,1.932,0
2022/12/23 03:25:32,0.156,2.183,0
2022/12/23 03:25:33,-0.46,1.714,0
2022/12/23 03:25:34,0.202,1.598,0
2022/12/23 03:25:35,-0.202,1.258,0
2022/12/23 03:25:37,0.509,1.822,0
2022/12/23 03:25:38,0.304,1.097,0
2022/12/23 03:25:39,-0.559,1.932,0
2022/12/23 03:25:40,0.765,1.625,0
2022/12/23 03:25:42,-0.707,1.572,0
2022/12/23 03:25:43,0,1.759,0
2022/12/23 03:25:44,-0.102,2.081,0
2022/12/23 03:25:45,0.102,1.559,0
2022/12/23 03:25:46,-0.153,1.401,5
